gene	11_16_R4_int.counts	11_16_R4_panc.counts	11_16_R4_st.counts	1_13_SSF3_MTD_1_pancHH.counts	8_5_16_int.counts	8_5_16_panc.counts	8_5_16_st.counts	R5_11_2_MT1_pancHH.counts
3110035E14Rik	0.012832955058402	0.0240938113438377	0.0193484844156645	0.00861177939547413	0.0122397371669971	0.00559271700717839	0.0187896163632977	0.00812242439024737
Mybl1	0.0934021867269518	0.0724321948440933	0.0650546620918461	0.115820213417548	0.19366209737182	0.066367681603755	0.18333311841991	0.0942452872349151
Vcpip1	3.16157027464859	2.69485976697011	3.14789894137366	2.45245883225199	2.7401297010872	2.54505607922955	2.50618630578621	2.62466100312727
1700034P13Rik	0.00751994818708904	0.0084711999119735	0.0127552110638298	0.00504639302155172	0.00860679607156993	0.00163863046070195	0.00550523791536111	0.00475963722231056
Sgk3	0.197031689452189	0.135071682156558	0.227809392241235	0.13338140659755	0.203377926003871	0.148998238028888	0.262549124797315	0.144262251676763
Mcmdc2	0.0199084035061548	0.024295655632968	0.0187601683140491	0.0244931189742776	0.0322797954855726	0.0216906523805179	0.0267201636231618	0.0231013241066598
Snhg6	7.89552344835629	7.64352562099095	8.10859224355721	9.14117048457433	7.35404680547875	7.2582327946723	8.95628516668181	7.58061842869764
Snord87	5.41992395871224	8.72218383494686	4.37770709023256	1.73196902818745	5.16938183121862	6.74871860624354	2.83417329610114	4.90065531117623
Tcf24	0.72852994756057	0.0885054480184036	0.823813588096281	0.0479306656017894	0.760250738026342	0.130735249097651	0.773873894383131	0.0723312921888112
Ppp1r42	0.00328730436448638	0.00154297452978013	0.00774426527448658	0.00183833600444462	0.0062706899893478	0	0.00401097458308152	0
Cops5	9.50200233160034	8.42698695446138	9.02334048109089	10.2651750244382	10.1956066931514	9.32593620032829	9.68943136055332	9.48512377566199
Cspp1	0.656567139831072	0.551804842825995	0.612346889598608	0.394309143204741	0.495058281687047	0.458290606601286	0.505008340765007	0.413146494565809
RP23-228G18.6	4.20515007073539	3.36402001468662	3.51466653812192	1.79949774922057	2.65059069968188	1.7529620542302	1.78465241416583	1.50437469464443
